1400,174,234,239
1400,181,221,226
1400,179,228,233
1400,178,229,233
1400,177,235,241
1400,176,237,241
1400,177,230,236
1400,173,242,247
1400,179,240,245
1400,183,246,251
1400,179,231,235
1400,182,227,232
1400,185,230,237
1400,184,261,266
1400,179,237,242
1400,178,244,249
1400,187,251,256
1400,192,240,245
1400,184,237,242
1400,177,237,242
1500,201,247,252
1500,190,257,262
1500,192,245,250
1500,187,239,244
1500,192,247,251
1500,197,257,262
1500,189,247,252
1500,194,260,265
1500,193,264,269
1500,182,254,260
1500,186,258,262
1500,188,264,268
1500,192,264,268
1500,187,239,245
1500,205,255,260
1500,189,245,250
1500,193,262,267
1500,198,242,247
1500,189,264,269
1500,194,248,252
1600,209,263,269
1600,199,266,271
1600,201,261,266
1600,192,265,270
1600,208,267,272
1600,201,254,261
1600,208,269,275
1600,198,285,290
1600,211,280,285
1600,209,280,285
1600,198,262,267
1600,203,270,276
1600,203,260,265
1600,213,269,273
1600,207,276,281
1600,193,258,263
1600,242,280,286
1600,206,262,267
1600,202,265,270
1600,195,270,275
1700,217,287,294
1700,210,292,298
1700,214,278,283
1700,225,285,290
1700,223,284,289
1700,212,290,296
1700,216,298,303
1700,220,279,285
1700,216,289,294
1700,223,292,297
1700,214,298,303
1700,219,297,302
1700,219,281,286
1700,226,290,295
1700,222,295,300
1700,210,281,287
1700,226,293,299
1700,214,282,288
1700,219,289,296
1700,222,294,299
1800,240,308,313
1800,229,312,318
1800,239,302,308
1800,233,308,313
1800,236,310,316
1800,234,306,313
1800,242,309,315
1800,235,297,303
1800,223,311,316
1800,224,297,303
1800,231,294,300
1800,242,320,327
1800,234,300,305
1800,239,303,308
1800,228,308,314
1800,233,322,328
1800,227,289,295
1800,232,294,300
1800,231,302,306
1800,225,292,300
1900,245,324,330
1900,250,336,341
1900,246,343,348
1900,233,319,325
1900,242,310,316
1900,244,325,330
1900,244,300,305
1900,236,314,319
1900,235,331,339
1900,243,322,328
1900,249,303,309
1900,240,337,343
1900,345,344,353
1900,390,460,467
1900,281,430,436
1900,245,344,351
1900,264,311,318
1900,244,312,318
1900,243,331,337
1900,249,325,330
2000,258,347,353
2000,248,330,337
2000,250,320,326
2000,252,383,390
2000,263,332,338
2000,246,323,330
2000,263,356,362
2000,243,335,342
2000,271,339,347
2000,259,342,349
2000,247,321,327
2000,261,346,352
2000,253,333,339
2000,278,345,355
2000,249,329,335
2000,242,327,333
2000,265,345,350
2000,252,337,345
2000,264,339,345
2000,254,341,347
2100,279,361,366
2100,273,355,362
2100,265,345,351
2100,269,353,359
2100,269,350,356
2100,258,335,343
2100,268,365,371
2100,276,354,360
2100,269,359,365
2100,267,349,357
2100,263,355,361
2100,271,365,371
2100,279,361,367
2100,264,349,356
2100,262,360,367
2100,288,377,383
2100,263,364,370
2100,275,359,367
2100,265,358,364
2100,265,334,340
2200,279,376,384
2200,283,409,415
2200,290,379,385
2200,291,373,380
2200,284,381,387
2200,285,391,397
2200,290,367,374
2200,283,392,398
2200,284,386,394
2200,273,359,365
2200,287,359,365
2200,282,357,363
2200,284,348,354
2200,286,368,374
2200,281,385,391
2200,282,365,372
2200,281,379,385
2200,273,383,389
2200,289,381,388
2200,273,366,374
2300,311,401,407
2300,302,389,397
2300,292,385,391
2300,294,385,392
2300,302,383,391
2300,305,388,395
2300,295,396,404
2300,291,391,398
2300,308,383,390
2300,297,377,384
2300,325,386,394
2300,283,402,409
2300,300,383,389
2300,295,418,424
2300,297,393,399
2300,312,389,396
2300,302,393,399
2300,303,388,395
2300,287,388,395
2300,296,376,382
2400,317,402,408
2400,312,405,412
2400,297,405,412
2400,318,428,434
2400,306,422,429
2400,305,406,413
2400,314,404,410
2400,321,421,429
2400,320,424,431
2400,316,399,404
2400,312,404,410
2400,312,409,417
2400,322,400,406
2400,309,430,436
2400,308,400,409
2400,321,417,423
2400,301,404,411
2400,314,409,416
2400,326,419,426
2400,302,403,411
2500,317,432,439
2500,332,426,434
2500,320,430,437
2500,333,428,434
2500,319,437,445
2500,330,417,423
2500,332,424,431
2500,306,452,459
2500,310,428,435
2500,324,420,427
2500,320,411,419
2500,329,422,430
2500,322,431,438
2500,325,413,420
2500,320,403,413
2500,333,420,426
2500,319,420,427
2500,325,438,444
2500,321,425,432
2500,329,433,440
2600,344,459,465
2600,333,458,465
2600,318,453,460
2600,336,463,469
2600,365,434,442
2600,337,426,433
2600,339,456,463
2600,352,429,438
2600,335,431,438
2600,332,452,459
2600,328,431,438
2600,347,436,445
2600,329,447,454
2600,338,437,443
2600,331,438,446
2600,330,435,442
2600,346,442,449
2600,328,451,459
2600,334,427,434
2600,331,431,438
2700,359,445,454
2700,338,439,446
2700,352,458,465
2700,347,474,483
2700,347,449,456
2700,354,443,450
2700,339,440,450
2700,340,479,486
2700,345,456,463
2700,334,462,469
2700,349,446,453
2700,338,462,470
2700,337,448,456
2700,355,475,482
2700,333,465,472
2700,364,457,464
2700,334,447,454
2700,340,468,475
2700,344,467,474
2700,348,454,463
2800,341,474,481
2800,355,460,467
2800,374,479,487
2800,357,479,487
2800,368,474,482
2800,350,485,493
2800,355,489,496
2800,359,481,488
2800,368,480,488
2800,358,487,494
2800,363,459,466
2800,363,474,483
2800,359,484,492
2800,357,491,499
2800,353,488,497
2800,344,466,473
2800,354,476,483
2800,340,469,477
2800,346,496,504
2800,353,482,491
2900,376,485,493
2900,381,503,510
2900,390,511,519
2900,378,488,497
2900,369,486,494
2900,382,494,503
2900,383,515,523
2900,366,505,512
2900,355,484,491
2900,386,503,510
2900,377,511,519
2900,360,492,501
2900,393,502,509
2900,384,500,507
2900,367,492,502
2900,378,518,526
2900,364,509,517
2900,372,524,534
2900,351,494,501
2900,371,503,510
3000,381,494,505
3000,395,510,519
3000,400,527,535
3000,390,528,537
3000,375,502,512
3000,390,504,513
3000,378,520,528
3000,391,536,544
3000,373,513,521
3000,374,506,513
3000,390,507,515
3000,381,501,509
3000,376,519,526
3000,383,522,530
3000,372,511,521
3000,377,496,503
3000,387,514,522
3000,384,521,530
3000,386,502,509
3000,389,562,570
3100,401,512,521
3100,416,531,539
3100,398,547,555
3100,391,487,495
3100,407,535,543
3100,395,541,552
3100,395,532,541
3100,403,548,558
3100,401,536,546
3100,401,537,545
3100,413,529,537
3100,391,546,554
3100,410,516,524
3100,404,517,525
3100,404,547,554
3100,386,527,535
3100,399,512,521
3100,406,516,524
3100,396,526,534
3100,411,536,546
3200,430,557,566
3200,427,542,550
3200,408,540,548
3200,407,551,559
3200,416,542,552
3200,421,552,561
3200,411,553,561
3200,414,548,557
3200,414,561,570
3200,415,553,561
3200,408,554,562
3200,423,549,558
3200,425,551,563
3200,407,582,591
3200,418,541,549
3200,426,549,558
3200,412,548,557
3200,420,566,575
3200,420,558,566
3200,425,554,563
3300,433,560,570
3300,437,571,579
3300,442,552,561
3300,424,589,598
3300,419,547,556
3300,434,560,568
3300,426,572,581
3300,421,564,572
3300,445,584,594
3300,428,571,579
3300,427,550,559
3300,422,575,583
3300,428,553,562
3300,438,563,574
3300,426,564,573
3300,436,580,588
3300,427,562,571
3300,416,542,551
3300,427,584,593
3300,421,581,590
3400,435,562,572
3400,449,611,621
3400,443,589,599
3400,443,589,598
3400,450,590,599
3400,442,573,583
3400,440,579,589
3400,442,601,610
3400,441,590,599
3400,447,606,614
3400,428,560,569
3400,441,583,593
3400,418,554,562
3400,434,584,593
3400,435,582,591
3400,421,611,620
3400,438,611,622
3400,445,568,576
3400,443,587,595
3400,442,603,611
3500,450,591,600
3500,460,608,620
3500,485,620,629
3500,447,611,620
3500,460,599,608
3500,448,616,626
3500,450,614,625
3500,435,597,606
3500,453,610,619
3500,457,601,610
3500,449,608,617
3500,460,592,603
3500,461,600,609
3500,467,606,615
3500,431,583,591
3500,436,586,595
3500,470,596,607
3500,450,607,617
3500,438,606,616
3500,459,608,617
3600,470,618,627
3600,468,628,637
3600,466,594,603
3600,475,643,654
3600,473,628,637
3600,474,616,626
3600,477,615,624
3600,463,631,640
3600,452,605,616
3600,475,606,615
3600,479,629,638
3600,476,616,625
3600,461,606,615
3600,456,600,609
3600,481,614,625
3600,457,630,642
3600,463,609,618
3600,455,623,632
3600,474,622,631
3600,467,609,618
3700,468,633,644
3700,475,647,659
3700,474,634,645
3700,488,639,649
3700,488,655,664
3700,479,653,662
3700,482,619,628
3700,464,649,660
3700,475,649,658
3700,481,627,638
3700,498,626,635
3700,482,632,642
3700,485,646,656
3700,466,633,644
3700,474,641,652
3700,488,660,669
3700,482,643,652
3700,479,608,617
3700,494,652,661
3700,482,631,641
3800,505,675,684
3800,500,658,669
3800,513,663,673
3800,493,642,655
3800,482,665,675
3800,489,638,648
3800,500,674,683
3800,491,656,665
3800,499,656,666
3800,487,640,649
3800,518,665,677
3800,499,638,648
3800,522,639,650
3800,497,662,672
3800,502,631,643
3800,487,645,654
3800,495,643,654
3800,495,651,660
3800,509,653,663
3800,500,661,671
3900,511,684,694
3900,501,684,694
3900,502,676,686
3900,511,687,698
3900,503,656,665
3900,509,696,707
3900,506,664,674
3900,515,680,693
3900,508,686,695
3900,535,669,679
3900,492,657,668
3900,498,665,676
3900,525,722,731
3900,496,624,633
3900,497,676,686
3900,499,647,657
3900,518,673,683
3900,506,684,693
3900,491,665,674
3900,529,674,683
4000,503,680,690
4000,509,680,690
4000,509,676,687
4000,502,667,677
4000,504,693,705
4000,505,670,680
4000,509,694,707
4000,509,700,709
4000,524,706,720
4000,514,683,693
4000,514,680,694
4000,495,670,680
4000,517,704,716
4000,506,683,693
4000,506,700,711
4000,514,666,677
4000,533,705,717
4000,509,681,691
4000,524,692,705
4000,522,695,706
4100,532,706,718
4100,539,706,716
4100,553,712,726
4100,529,716,727
4100,539,670,682
4100,538,701,711
4100,523,727,741
4100,526,695,705
4100,555,716,729
4100,532,703,713
4100,539,690,703
4100,526,686,697
4100,524,692,706
4100,555,692,702
4100,511,713,726
4100,506,693,703
4100,545,731,744
4100,551,692,701
4100,538,690,702
4100,516,708,718
4200,536,693,705
4200,561,722,732
4200,536,724,736
4200,538,709,719
4200,543,710,723
4200,550,742,753
4200,529,742,756
4200,528,676,686
4200,538,678,691
4200,545,705,715
4200,534,740,752
4200,531,720,733
4200,551,733,745
4200,516,743,754
4200,562,703,714
4200,526,721,731
4200,541,691,702
4200,532,702,713
4200,542,718,730
4200,549,714,725
4300,570,723,735
4300,534,709,719
4300,555,760,772
4300,567,721,731
4300,551,744,755
4300,542,770,780
4300,556,746,757
4300,546,724,734
4300,549,753,764
4300,567,749,759
4300,547,751,766
4300,552,732,743
4300,551,731,742
4300,557,731,743
4300,552,744,755
4300,545,717,730
4300,559,763,775
4300,546,722,735
4300,552,723,734
4300,546,736,747
4400,588,767,777
4400,562,748,759
4400,577,765,776
4400,596,782,793
4400,567,755,766
4400,592,785,796
4400,556,746,758
4400,560,755,766
4400,550,737,750
4400,576,760,771
4400,568,754,767
4400,580,759,769
4400,555,746,758
4400,569,760,770
4400,572,770,781
4400,575,769,780
4400,552,729,740
4400,592,776,790
4400,573,745,756
4400,539,744,757
4500,572,818,828
4500,570,743,756
4500,582,777,788
4500,572,775,786
4500,606,780,791
4500,585,801,812
4500,598,786,799
4500,574,764,776
4500,572,739,752
4500,574,754,764
4500,585,769,782
4500,600,786,799
4500,575,772,783
4500,591,764,775
4500,585,787,799
4500,563,788,800
4500,571,805,815
4500,599,782,797
4500,581,759,769
4500,595,756,773
4600,606,791,803
4600,657,822,835
4600,556,766,779
4600,580,778,790
4600,605,783,795
4600,617,813,824
4600,600,805,819
4600,598,800,811
4600,582,778,792
4600,589,754,766
4600,616,794,807
4600,577,766,778
4600,580,754,769
4600,567,772,783
4600,603,709,721
4600,574,751,765
4600,593,729,742
4600,576,762,776
4600,567,737,749
4600,594,772,784
4700,626,769,780
4700,599,796,809
4700,602,816,831
4700,611,804,815
4700,620,858,872
4700,590,769,781
4700,621,842,853
4700,603,797,808
4700,603,828,840
4700,636,798,812
4700,601,785,797
4700,619,831,844
4700,592,792,804
4700,606,817,828
4700,613,795,807
4700,615,791,802
4700,593,823,838
4700,613,796,807
4700,633,826,839
4700,613,817,828
4800,620,849,863
4800,619,828,841
4800,627,831,844
4800,633,847,861
4800,609,802,813
4800,635,832,844
4800,623,852,864
4800,623,805,816
4800,639,805,818
4800,615,831,842
4800,614,820,834
4800,631,832,844
4800,616,808,820
4800,606,841,852
4800,621,825,836
4800,611,817,831
4800,629,819,830
4800,604,852,865
4800,631,822,834
4800,607,789,801
4900,638,830,843
4900,635,805,817
4900,642,857,871
4900,635,840,852
4900,643,868,880
4900,655,867,879
4900,643,839,852
4900,633,821,835
4900,620,859,871
4900,648,852,864
4900,641,834,846
4900,639,833,844
4900,656,831,847
4900,648,850,863
4900,619,833,845
4900,637,851,862
4900,645,868,879
4900,648,849,865
4900,673,837,849
4900,629,864,876
5000,675,869,881
5000,631,843,855
5000,670,872,888
5000,667,847,859
5000,647,870,884
5000,652,867,879
5000,632,888,900
5000,640,888,902
5000,650,850,861
5000,655,879,892
5000,650,872,884
5000,645,844,855
5000,645,843,858
5000,646,848,860
5000,653,908,921
5000,644,865,877
5000,664,857,869
5000,631,846,860
5000,638,851,863
5000,639,847,858
5100,659,889,906
5100,649,874,886
5100,658,852,866
5100,658,897,909
5100,706,892,905
5100,656,878,894
5100,681,863,875
5100,668,888,900
5100,681,917,929
5100,670,915,926
5100,674,897,911
5100,648,886,898
5100,640,883,895
5100,702,904,921
5100,670,868,880
5100,655,898,911
5100,665,865,877
5100,696,915,927
5100,649,880,895
5100,690,878,890
5200,667,879,891
5200,705,923,937
5200,682,915,927
5200,672,895,911
5200,704,899,911
5200,704,906,919
5200,707,866,882
5200,659,991,1005
5200,715,875,888
5200,667,932,946
5200,679,918,931
5200,689,902,915
5200,671,902,914
5200,654,872,885
5200,671,906,921
5200,658,882,894
5200,677,926,938
5200,683,902,916
5200,653,910,923
5200,683,903,918
5300,729,909,922
5300,705,944,956
5300,675,862,878
5300,699,906,918
5300,683,893,905
5300,718,927,943
5300,688,918,930
5300,714,906,919
5300,693,912,927
5300,684,913,926
5300,678,876,891
5300,686,917,930
5300,681,949,961
5300,688,914,931
5300,682,915,927
5300,692,955,968
5300,673,915,930
5300,711,915,929
5300,674,926,939
5300,671,923,937
5400,716,925,938
5400,716,966,979
5400,713,947,959
5400,691,942,954
5400,711,954,970
5400,692,957,969
5400,713,940,952
5400,705,946,963
5400,701,945,958
5400,705,916,929
5400,715,936,953
5400,700,931,944
5400,713,932,945
5400,698,912,929
5400,683,956,969
5400,681,931,946
5400,672,890,905
5400,683,924,936
5400,708,977,991
5400,693,975,988
5500,705,974,987
5500,717,969,984
5500,709,945,959
5500,707,946,959
5500,719,966,981
5500,736,986,1000
5500,734,955,969
5500,703,940,955
5500,700,940,953
5500,708,963,975
5500,722,962,977
5500,719,973,986
5500,711,964,978
5500,739,930,946
5500,730,961,974
5500,694,917,930
5500,742,967,984
5500,744,979,992
5500,699,934,947
5500,696,921,937
5600,754,962,975
5600,735,982,995
5600,738,986,1002
5600,724,988,1001
5600,716,954,968
5600,727,988,1005
5600,743,992,1006
5600,710,968,982
5600,744,974,990
5600,744,991,1005
5600,718,997,1010
5600,748,986,1003
5600,726,979,993
5600,741,1007,1019
5600,744,978,994
5600,706,945,958
5600,748,964,977
5600,720,930,946
5600,724,962,975
5600,728,955,968
5700,736,959,974
5700,746,996,1009
5700,751,993,1007
5700,758,1040,1055
5700,751,1016,1029
5700,748,993,1006
5700,750,1023,1038
5700,747,1008,1024
5700,714,965,978
5700,738,992,1006
5700,733,967,985
5700,743,999,1012
5700,750,1020,1033
5700,745,989,1006
5700,738,943,957
5700,750,1004,1018
5700,742,958,974
5700,777,1030,1042
5700,764,967,983
5700,740,982,997
5800,761,1032,1045
5800,780,1022,1036
5800,750,1012,1027
5800,753,1044,1061
5800,743,1010,1023
5800,778,1018,1032
5800,763,1039,1057
5800,733,976,990
5800,750,1015,1029
5800,747,970,985
5800,731,993,1006
5800,776,1051,1065
5800,760,1001,1015
5800,765,999,1018
5800,745,1028,1041
5800,766,994,1009
5800,770,977,994
5800,766,1052,1065
5800,744,1039,1054
5800,753,1000,1017
5900,785,1070,1085
5900,777,1029,1042
5900,756,1001,1017
5900,771,1025,1042
5900,776,1034,1047
5900,744,979,993
5900,757,1011,1028
5900,769,1027,1040
5900,782,1034,1049
5900,769,1055,1071
5900,779,1022,1038
5900,772,1027,1040
5900,751,1016,1030
5900,775,1036,1054
5900,753,1049,1063
5900,759,1021,1035
5900,785,991,1006
5900,763,1026,1041
5900,754,1009,1026
5900,754,999,1013
6000,754,1046,1065
6000,780,1030,1044
6000,763,1080,1095
6000,782,1019,1035
6000,784,1027,1044
6000,779,1048,1064
6000,801,1028,1043
6000,780,1037,1054
6000,783,1051,1065
6000,794,1033,1047
6000,789,1060,1076
6000,772,1038,1055
6000,784,1028,1040
6000,762,1054,1069
6000,789,1063,1081
6000,826,1061,1075
6000,794,1053,1069
6000,774,1051,1067
6000,795,1058,1076
6000,798,1091,1106
6100,788,1084,1098
6100,802,1042,1060
6100,788,1087,1101
6100,820,1030,1044
6100,797,1114,1129
6100,876,1082,1100
6100,785,1062,1076
6100,796,1048,1062
6100,814,1084,1100
6100,803,1092,1108
6100,816,1052,1066
6100,817,1054,1069
6100,808,1096,1116
6100,795,1091,1105
6100,784,1088,1103
6100,807,1054,1069
6100,788,1049,1067
6100,796,1068,1082
6100,786,1061,1076
6100,781,1083,1099
6200,807,1068,1088
6200,800,1074,1088
6200,809,1113,1128
6200,814,1098,1117
6200,843,1098,1116
6200,780,1058,1072
6200,812,1056,1072
6200,789,1064,1082
6200,816,1111,1130
6200,833,1090,1105
6200,823,1118,1132
6200,800,1114,1131
6200,797,1048,1065
6200,806,1089,1104
6200,830,1114,1129
6200,806,1121,1140
6200,806,1054,1073
6200,819,1091,1105
6200,796,1079,1096
6200,784,1100,1117
6300,837,1113,1131
6300,848,1117,1131
6300,811,1112,1127
6300,830,1070,1085
6300,820,1089,1106
6300,853,1089,1104
6300,838,1098,1114
6300,814,1106,1122
6300,863,1162,1180
6300,829,1120,1135
6300,812,1089,1103
6300,826,1111,1128
6300,824,1125,1144
6300,824,1109,1124
6300,819,1107,1121
6300,826,1089,1105
6300,827,1135,1152
6300,811,1097,1112
6300,822,1114,1128
6300,848,1129,1147
6400,836,1126,1146
6400,817,1090,1105
6400,835,1127,1143
6400,856,1106,1122
6400,825,1115,1135
6400,832,1097,1112
6400,841,1141,1156
6400,875,1143,1158
6400,821,1112,1130
6400,828,1167,1182
6400,833,1125,1139
6400,842,1116,1132
6400,844,1116,1134
6400,835,1117,1132
6400,835,1113,1130
6400,865,1093,1110
6400,836,1185,1204
6400,890,1100,1118
6400,870,1205,1226
6400,840,1160,1176
6500,849,1153,1171
6500,865,1164,1181
6500,830,1139,1155
6500,843,1160,1177
6500,845,1089,1107
6500,842,1104,1123
6500,884,1163,1178
6500,871,1164,1179
6500,859,1128,1143
6500,862,1166,1184
6500,856,1119,1139
6500,878,1158,1173
6500,854,1174,1188
6500,838,1167,1182
6500,841,1146,1164
6500,852,1139,1155
6500,853,1167,1183
6500,882,1163,1181
6500,842,1137,1156
6500,893,1134,1150
6600,896,1195,1213
6600,864,1165,1181
6600,846,1121,1140
6600,865,1146,1166
6600,843,1153,1168
6600,925,1176,1192
6600,871,1167,1183
6600,866,1193,1213
6600,862,1184,1201
6600,868,1214,1229
6600,846,1154,1171
6600,874,1134,1153
6600,905,1230,1248
6600,899,1170,1186
6600,858,1166,1182
6600,873,1148,1165
6600,873,1176,1195
6600,877,1191,1212
6600,861,1123,1138
6600,867,1156,1171
6700,886,1171,1188
6700,858,1164,1185
6700,889,1159,1176
6700,872,1200,1215
6700,903,1200,1217
6700,891,1248,1267
6700,857,1148,1169
6700,874,1194,1209
6700,895,1220,1235
6700,895,1234,1249
6700,903,1198,1216
6700,877,1177,1199
6700,857,1140,1157
6700,871,1165,1181
6700,882,1195,1211
6700,890,1181,1200
6700,884,1203,1221
6700,866,1172,1187
6700,848,1143,1159
6700,887,1185,1201
6800,876,1190,1209
6800,876,1182,1202
6800,897,1210,1225
6800,914,1208,1225
6800,894,1220,1239
6800,876,1175,1194
6800,870,1196,1215
6800,915,1208,1223
6800,888,1230,1245
6800,905,1200,1220
6800,877,1200,1221
6800,908,1213,1236
6800,899,1225,1241
6800,925,1195,1214
6800,879,1208,1224
6800,888,1199,1218
6800,879,1207,1226
6800,872,1211,1232
6800,898,1171,1187
6800,942,1213,1229
6900,884,1193,1209
6900,896,1221,1240
6900,909,1221,1240
6900,921,1292,1314
6900,906,1248,1267
6900,923,1230,1248
6900,854,1204,1219
6900,881,1232,1249
6900,935,1230,1253
6900,906,1206,1226
6900,910,1257,1274
6900,917,1220,1237
6900,930,1226,1241
6900,891,1220,1238
6900,898,1230,1250
6900,933,1227,1249
6900,894,1212,1228
6900,914,1249,1265
6900,930,1241,1257
6900,923,1248,1267
7000,925,1284,1305
7000,952,1246,1264
7000,928,1268,1288
7000,938,1253,1269
7000,889,1214,1231
7000,920,1273,1290
7000,897,1259,1276
7000,932,1247,1266
7000,917,1242,1261
7000,911,1232,1250
7000,926,1282,1297
7000,945,1292,1309
7000,929,1268,1284
7000,903,1231,1249
7000,938,1243,1263
7000,930,1205,1225
7000,907,1259,1280
7000,908,1233,1253
7000,923,1300,1316
7000,898,1257,1275
7100,938,1275,1291
7100,941,1253,1280
7100,942,1247,1269
7100,943,1292,1314
7100,956,1289,1309
7100,948,1299,1320
7100,913,1258,1276
7100,930,1267,1282
7100,947,1317,1334
7100,936,1320,1339
7100,945,1295,1314
7100,961,1296,1318
7100,936,1287,1308
7100,964,1274,1293
7100,969,1278,1294
7100,914,1271,1289
7100,937,1299,1317
7100,963,1297,1319
7100,945,1264,1284
7100,943,1267,1288
7200,951,1294,1310
7200,946,1264,1280
7200,963,1277,1293
7200,926,1266,1284
7200,955,1304,1323
7200,933,1278,1299
7200,956,1269,1290
7200,927,1275,1294
7200,934,1277,1299
7200,958,1283,1299
7200,942,1249,1266
7200,964,1291,1306
7200,933,1305,1322
7200,985,1258,1278
7200,937,1275,1296
7200,967,1300,1322
7200,984,1332,1353
7200,940,1266,1286
7200,941,1251,1267
7200,954,1291,1308
7300,981,1317,1334
7300,951,1288,1306
7300,962,1291,1311
7300,946,1293,1314
7300,966,1295,1318
7300,956,1274,1295
7300,922,1273,1293
7300,938,1274,1293
7300,945,1283,1305
7300,963,1308,1331
7300,951,1279,1300
7300,957,1276,1296
7300,964,1273,1293
7300,968,1278,1302
7300,970,1270,1290
7300,950,1293,1314
7300,962,1290,1309
7300,954,1291,1311
7300,969,1307,1327
7300,949,1293,1311
7400,947,1269,1290
7400,970,1340,1357
7400,973,1320,1338
7400,940,1275,1292
7400,943,1239,1256
7400,962,1334,1354
7400,965,1289,1311
7400,956,1313,1334
7400,967,1259,1282
7400,951,1289,1311
7400,960,1274,1294
7400,950,1284,1305
7400,955,1270,1292
7400,927,1255,1278
7400,954,1296,1319
7400,948,1286,1307
7400,980,1310,1334
7400,956,1303,1326
7400,952,1299,1320
7400,963,1259,1280
7500,983,1342,1363
7500,978,1323,1343
7500,969,1249,1269
7500,946,1277,1297
7500,979,1305,1325
7500,996,1350,1371
7500,993,1294,1316
7500,966,1316,1337
7500,989,1301,1321
7500,947,1306,1326
7500,972,1296,1318
7500,989,1315,1337
7500,964,1307,1328
7500,954,1310,1331
