time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555062376451,Workstation_2,00000000-0000-0000-0000-000000000006,3439,3443
1555062377261,Workstation_2,00000000-0000-0000-0000-000000000007,4904,4910
1555062379460,Workstation_2,00000000-0000-0000-0000-000000000005,4436,4444
1555062379809,Workstation_2,00000000-0000-0000-0000-000000000004,3351,3352
1555062181090,Workstation_6,00000001-0000-0000-0000-000000000002,3198,3383
1555062182054,Workstation_6,00000001-0000-0000-0000-000000000000,4511,4716
1555062182150,Workstation_6,00000001-0000-0000-0000-000000000001,3756,4706
1555062183766,Workstation_6,00000001-0000-0000-0000-000000000251,1752,1776
1555062185725,Workstation_6,00000001-0000-0000-0000-000000000190,2634,2636
1555062185748,Workstation_6,00000001-0000-0000-0000-00000000031f,3666,3694
1555062186819,Workstation_6,00000001-0000-0000-0000-000000000170,3031,3047
1555062187846,Workstation_6,00000001-0000-0000-0000-0000000000e4,2098,2101
1555062188930,Workstation_6,00000001-0000-0000-0000-00000000005c,2087,2101
1555062190294,Workstation_6,00000001-0000-0000-0000-0000000000c9,4524,4538
1555062191477,Workstation_6,00000001-0000-0000-0000-00000000031d,1154,1171
1555062191829,Workstation_6,00000001-0000-0000-0000-00000000004b,3965,3968
1555062192374,Workstation_6,00000001-0000-0000-0000-00000000031e,3417,3432
1555062194962,Workstation_6,00000001-0000-0000-0000-00000000031c,3456,3479
1555062195446,Workstation_6,00000001-0000-0000-0000-00000000031b,3604,3606
1555062195982,Workstation_6,00000001-0000-0000-0000-00000000031a,3560,3596
1555062196082,Workstation_6,00000001-0000-0000-0000-000000000319,1099,1116
1555062198909,Workstation_6,00000001-0000-0000-0000-000000000317,2900,2921
1555062199933,Workstation_6,00000001-0000-0000-0000-000000000318,4474,4476
1555062200550,Workstation_6,00000001-0000-0000-0000-000000000315,1617,1636
1555062201101,Workstation_6,00000001-0000-0000-0000-000000000316,4992,5012
1555062201207,Workstation_6,00000001-0000-0000-0000-000000000314,1260,1262
1555062203849,Workstation_6,00000001-0000-0000-0000-000000000311,2632,2633
1555062205149,Workstation_6,00000001-0000-0000-0000-000000000313,4569,4589
1555062205834,Workstation_6,00000001-0000-0000-0000-000000000312,4708,4727
1555062206540,Workstation_6,00000001-0000-0000-0000-000000000310,2680,2682
1555062207894,Workstation_6,00000001-0000-0000-0000-00000000030f,2724,2739
1555062208062,Workstation_6,00000001-0000-0000-0000-00000000030e,2207,2225
1555062209805,Workstation_6,00000001-0000-0000-0000-00000000030d,3252,3254
1555062211908,Workstation_6,00000001-0000-0000-0000-00000000030b,3812,3833
1555062212043,Workstation_6,00000001-0000-0000-0000-00000000030c,4127,4142
1555062214164,Workstation_6,00000001-0000-0000-0000-000000000309,2232,2250
1555062214678,Workstation_6,00000001-0000-0000-0000-00000000030a,4860,4861
1555062216340,Workstation_6,00000001-0000-0000-0000-000000000308,4273,4290
1555062216372,Workstation_6,00000001-0000-0000-0000-000000000306,1681,1682
1555062218271,Workstation_6,00000001-0000-0000-0000-000000000307,4079,4096
1555062218444,Workstation_6,00000001-0000-0000-0000-000000000304,2056,2058
1555062220550,Workstation_6,00000001-0000-0000-0000-000000000305,4183,4201
1555062220790,Workstation_6,00000001-0000-0000-0000-000000000302,2323,2326
1555062222041,Workstation_6,00000001-0000-0000-0000-000000000303,3743,3759
1555062223673,Workstation_6,00000001-0000-0000-0000-000000000300,2863,2865
1555062223990,Workstation_6,00000001-0000-0000-0000-000000000301,3417,3434
1555062226031,Workstation_6,00000001-0000-0000-0000-0000000002ff,3965,3985
1555062227311,Workstation_6,00000001-0000-0000-0000-0000000002fd,3295,3315
1555062227665,Workstation_6,00000001-0000-0000-0000-0000000002fc,1607,1624
1555062228269,Workstation_6,00000001-0000-0000-0000-0000000002fe,4582,4587
1555062228984,Workstation_6,00000001-0000-0000-0000-0000000002fb,1648,1664
1555062231281,Workstation_6,00000001-0000-0000-0000-0000000002f9,2998,3000
1555062231550,Workstation_6,00000001-0000-0000-0000-0000000002fa,3863,3880
1555062233558,Workstation_6,00000001-0000-0000-0000-0000000002f8,4544,4564
1555062233894,Workstation_6,00000001-0000-0000-0000-0000000002f6,2324,2338
1555062235202,Workstation_6,00000001-0000-0000-0000-0000000002f7,3911,3914
1555062238251,Workstation_6,00000001-0000-0000-0000-0000000002f5,4671,4684
1555062238877,Workstation_6,00000001-0000-0000-0000-0000000002f4,4958,4975
1555062240175,Workstation_6,00000001-0000-0000-0000-0000000002f3,4954,4959
1555062241886,Workstation_6,00000001-0000-0000-0000-0000000002f2,3613,3626
1555062243844,Workstation_6,00000001-0000-0000-0000-0000000002f1,4943,4961
1555062244460,Workstation_6,00000001-0000-0000-0000-0000000002f0,4277,4278
1555062246550,Workstation_6,00000001-0000-0000-0000-0000000002ef,4644,4659
1555062247342,Workstation_6,00000001-0000-0000-0000-0000000002ed,2860,2863
1555062247875,Workstation_6,00000001-0000-0000-0000-0000000002ee,4010,4025
1555062248519,Workstation_6,00000001-0000-0000-0000-0000000002eb,1168,1169
1555062250594,Workstation_6,00000001-0000-0000-0000-0000000002ec,4021,4038
1555062251316,Workstation_6,00000001-0000-0000-0000-0000000002ea,3410,3433
1555062251414,Workstation_6,00000001-0000-0000-0000-0000000002e9,2886,2887
1555062252880,Workstation_6,00000001-0000-0000-0000-0000000002e6,1454,1456
1555062254483,Workstation_6,00000001-0000-0000-0000-0000000002e7,3147,3160
1555062255122,Workstation_6,00000001-0000-0000-0000-0000000002e8,4508,4523
1555062255866,Workstation_6,00000001-0000-0000-0000-0000000002e4,1360,1377
1555062256276,Workstation_6,00000001-0000-0000-0000-0000000002e5,3384,3385
1555062256284,Workstation_6,00000001-0000-0000-0000-0000000002e3,1144,1157
1555062257611,Workstation_6,00000001-0000-0000-0000-0000000002e1,1317,1318
1555062258121,Workstation_6,00000001-0000-0000-0000-0000000002e0,1808,1820
1555062259311,Workstation_6,00000001-0000-0000-0000-0000000002de,1169,1180
1555062260705,Workstation_6,00000001-0000-0000-0000-0000000002df,3080,3082
1555062260830,Workstation_6,00000001-0000-0000-0000-0000000002e2,4936,4952
1555062263565,Workstation_6,00000001-0000-0000-0000-0000000002db,2714,2730
1555062263573,Workstation_6,00000001-0000-0000-0000-0000000002dd,4244,4257
1555062265441,Workstation_6,00000001-0000-0000-0000-0000000002dc,4725,4726
1555062267261,Workstation_6,00000001-0000-0000-0000-0000000002d9,3666,3682
1555062267384,Workstation_6,00000001-0000-0000-0000-0000000002da,3797,3813
1555062267447,Workstation_6,00000001-0000-0000-0000-0000000002d8,1987,1989
1555062269715,Workstation_6,00000001-0000-0000-0000-0000000002d5,2255,2256
1555062270851,Workstation_6,00000001-0000-0000-0000-0000000002d7,3572,3585
1555062270961,Workstation_6,00000001-0000-0000-0000-0000000002d6,3557,3572
1555062273141,Workstation_6,00000001-0000-0000-0000-0000000002d2,2061,2174
1555062274362,Workstation_6,00000001-0000-0000-0000-0000000002d3,3489,3504
1555062274407,Workstation_6,00000001-0000-0000-0000-0000000002d4,4680,4683
1555062275519,Workstation_6,00000001-0000-0000-0000-0000000002d0,1128,1144
1555062276349,Workstation_6,00000001-0000-0000-0000-0000000002d1,3187,3203
1555062277645,Workstation_6,00000001-0000-0000-0000-0000000002cd,1272,1289
1555062277800,Workstation_6,00000001-0000-0000-0000-0000000002ce,2262,2276
1555062278940,Workstation_6,00000001-0000-0000-0000-0000000002cc,1278,1289
1555062279504,Workstation_6,00000001-0000-0000-0000-0000000002cf,5088,5089
1555062280614,Workstation_6,00000001-0000-0000-0000-0000000002cb,2792,2809
1555062281384,Workstation_6,00000001-0000-0000-0000-0000000002c9,1870,1872
1555062282511,Workstation_6,00000001-0000-0000-0000-0000000002ca,3548,3566
1555062283412,Workstation_6,00000001-0000-0000-0000-0000000002c8,2774,2790
1555062283503,Workstation_6,00000001-0000-0000-0000-0000000002c7,2110,2112
1555062284016,Workstation_6,00000001-0000-0000-0000-0000000002c6,1484,1498
1555062285582,Workstation_6,00000001-0000-0000-0000-0000000002c5,2148,2163
1555062286212,Workstation_6,00000001-0000-0000-0000-0000000002c3,2176,2189
1555062287109,Workstation_6,00000001-0000-0000-0000-0000000002c4,3594,3596
1555062287811,Workstation_6,00000001-0000-0000-0000-0000000002c2,2211,2225
1555062288934,Workstation_6,00000001-0000-0000-0000-0000000002bf,1104,1119
1555062289852,Workstation_6,00000001-0000-0000-0000-0000000002c0,2735,2736
1555062290241,Workstation_6,00000001-0000-0000-0000-0000000002c1,4009,4021
1555062290283,Workstation_6,00000001-0000-0000-0000-0000000002be,1336,1347
1555062291899,Workstation_6,00000001-0000-0000-0000-0000000002bd,2040,2041
1555062294730,Workstation_6,00000001-0000-0000-0000-0000000002bb,4415,4440
1555062295162,Workstation_6,00000001-0000-0000-0000-0000000002bc,4904,4916
1555062296402,Workstation_6,00000001-0000-0000-0000-0000000002b8,1219,1235
1555062296446,Workstation_6,00000001-0000-0000-0000-0000000002ba,4538,4540
1555062297525,Workstation_6,00000001-0000-0000-0000-0000000002b9,2778,2789
1555062297690,Workstation_6,00000001-0000-0000-0000-0000000002b6,1237,1238
1555062298599,Workstation_6,00000001-0000-0000-0000-0000000002b7,2174,2191
1555062299102,Workstation_6,00000001-0000-0000-0000-0000000002b5,1560,1573
1555062299955,Workstation_6,00000001-0000-0000-0000-0000000002b3,1335,1351
1555062301455,Workstation_6,00000001-0000-0000-0000-0000000002b4,3744,3746
1555062303643,Workstation_6,00000001-0000-0000-0000-0000000002b2,4517,4531
1555062304605,Workstation_6,00000001-0000-0000-0000-0000000002b1,4632,4645
1555062305080,Workstation_6,00000001-0000-0000-0000-0000000002b0,3607,3608
1555062305485,Workstation_6,00000001-0000-0000-0000-0000000002af,1824,1837
1555062306008,Workstation_6,00000001-0000-0000-0000-0000000002ae,1368,1392
1555062308751,Workstation_6,00000001-0000-0000-0000-0000000002ab,2726,2738
1555062308816,Workstation_6,00000001-0000-0000-0000-0000000002ad,3724,3726
1555062309516,Workstation_6,00000001-0000-0000-0000-0000000002ac,4010,4025
1555062310888,Workstation_6,00000001-0000-0000-0000-0000000002aa,2123,2133
1555062312309,Workstation_6,00000001-0000-0000-0000-0000000002a8,2768,2787
1555062312427,Workstation_6,00000001-0000-0000-0000-0000000002a9,3602,3603
1555062313459,Workstation_6,00000001-0000-0000-0000-0000000002a6,1122,1142
1555062314389,Workstation_6,00000001-0000-0000-0000-0000000002a5,1952,1954
1555062315117,Workstation_6,00000001-0000-0000-0000-0000000002a4,1637,1649
1555062315183,Workstation_6,00000001-0000-0000-0000-0000000002a7,4278,4290
1555062315914,Workstation_6,00000001-0000-0000-0000-0000000002a3,1515,1517
1555062316684,Workstation_6,00000001-0000-0000-0000-0000000002a2,1551,1563
1555062319005,Workstation_6,00000001-0000-0000-0000-0000000002a1,3801,3818
1555062319189,Workstation_6,00000001-0000-0000-0000-0000000002a0,3266,3268
1555062320260,Workstation_6,00000001-0000-0000-0000-00000000029e,1219,1247
1555062320914,Workstation_6,00000001-0000-0000-0000-00000000029f,4213,4225
1555062322503,Workstation_6,00000001-0000-0000-0000-00000000029b,1569,1585
1555062323054,Workstation_6,00000001-0000-0000-0000-00000000029c,2780,2798
1555062323714,Workstation_6,00000001-0000-0000-0000-00000000029d,4512,4516
1555062324494,Workstation_6,00000001-0000-0000-0000-000000000299,1414,1437
1555062325013,Workstation_6,00000001-0000-0000-0000-000000000298,1285,1288
1555062326120,Workstation_6,00000001-0000-0000-0000-00000000029a,3592,3608
1555062327626,Workstation_6,00000001-0000-0000-0000-000000000297,3113,3128
1555062328283,Workstation_6,00000001-0000-0000-0000-000000000295,2149,2159
1555062329461,Workstation_6,00000001-0000-0000-0000-000000000296,4434,4437
1555062329514,Workstation_6,00000001-0000-0000-0000-000000000294,1867,1883
1555062331654,Workstation_6,00000001-0000-0000-0000-000000000293,3351,3368
1555062331669,Workstation_6,00000001-0000-0000-0000-000000000292,2197,2199
1555062332375,Workstation_6,00000001-0000-0000-0000-000000000291,2842,2856
1555062332912,Workstation_6,00000001-0000-0000-0000-00000000028f,1231,1233
1555062333443,Workstation_6,00000001-0000-0000-0000-000000000290,1765,1780
1555062336446,Workstation_6,00000001-0000-0000-0000-00000000028e,4050,4063
1555062336902,Workstation_6,00000001-0000-0000-0000-00000000028c,3440,3455
1555062337268,Workstation_6,00000001-0000-0000-0000-00000000028d,4346,4349
1555062338295,Workstation_6,00000001-0000-0000-0000-00000000028b,1830,1845
1555062340445,Workstation_6,00000001-0000-0000-0000-000000000288,2133,2145
1555062340481,Workstation_6,00000001-0000-0000-0000-00000000028a,3555,3573
1555062341952,Workstation_6,00000001-0000-0000-0000-000000000289,4672,4673
1555062344059,Workstation_6,00000001-0000-0000-0000-000000000287,3594,3609
1555062344663,Workstation_6,00000001-0000-0000-0000-000000000286,4166,4177
1555062345805,Workstation_6,00000001-0000-0000-0000-000000000285,3841,3843
