time (since java epoch),submitter name,uuid,runtime(jar),total runtime(start shadow to receive result)
1555000279171,Workstation_2,00000000-0000-0000-0000-000000000057,2788,2790
1555000280505,Workstation_2,00000000-0000-0000-0000-000000000056,2556,2567
1555000281825,Workstation_2,00000000-0000-0000-0000-000000000055,3431,3443
1555000281854,Workstation_2,00000000-0000-0000-0000-000000000053,1333,1343
1555000282312,Workstation_2,00000000-0000-0000-0000-000000000054,3130,3132
1555000283185,Workstation_2,00000000-0000-0000-0000-000000000051,1315,1326
1555000286157,Workstation_2,00000000-0000-0000-0000-000000000052,4316,4326
1555000286697,Workstation_2,00000000-0000-0000-0000-00000000004f,3495,3504
1555000287303,Workstation_2,00000000-0000-0000-0000-000000000050,4977,4982
1555000289238,Workstation_2,00000000-0000-0000-0000-00000000004c,1924,1925
1555000289293,Workstation_2,00000000-0000-0000-0000-00000000004d,2581,2589
1555000290115,Workstation_2,00000000-0000-0000-0000-00000000004e,3939,3949
1555000290517,Workstation_2,00000000-0000-0000-0000-00000000004b,1269,1271
1555000293992,Workstation_2,00000000-0000-0000-0000-00000000004a,4685,4694
1555000294813,Workstation_2,00000000-0000-0000-0000-000000000048,4287,4289
1555000294823,Workstation_2,00000000-0000-0000-0000-000000000049,4694,4702
1555000296533,Workstation_2,00000000-0000-0000-0000-000000000047,2526,2537
1555000297168,Workstation_2,00000000-0000-0000-0000-000000000046,2343,2344
1555000298244,Workstation_2,00000000-0000-0000-0000-000000000045,3406,3418
1555000299325,Workstation_2,00000000-0000-0000-0000-000000000044,2771,2788
1555000299342,Workstation_2,00000000-0000-0000-0000-000000000043,2166,2167
1555000300752,Workstation_2,00000000-0000-0000-0000-000000000040,1399,1401
1555000301152,Workstation_2,00000000-0000-0000-0000-000000000042,2891,2904
1555000302633,Workstation_2,00000000-0000-0000-0000-00000000003e,1467,1476
1555000303489,Workstation_2,00000000-0000-0000-0000-000000000041,4144,4154
1555000303867,Workstation_2,00000000-0000-0000-0000-00000000003f,3106,3107
1555000305820,Workstation_2,00000000-0000-0000-0000-00000000003b,1942,1943
1555000306292,Workstation_2,00000000-0000-0000-0000-00000000003c,2789,2796
1555000306717,Workstation_2,00000000-0000-0000-0000-00000000003d,4066,4076
1555000309550,Workstation_2,00000000-0000-0000-0000-000000000039,3141,3251
1555000309846,Workstation_2,00000000-0000-0000-0000-00000000003a,4015,4017
1555000311158,Workstation_2,00000000-0000-0000-0000-000000000038,4426,4437
1555000312648,Workstation_2,00000000-0000-0000-0000-000000000036,2792,2792
1555000314415,Workstation_2,00000000-0000-0000-0000-000000000037,4852,4860
1555000314679,Workstation_2,00000000-0000-0000-0000-000000000035,3495,3504
1555000316223,Workstation_2,00000000-0000-0000-0000-000000000034,3567,3568
1555000316339,Workstation_2,00000000-0000-0000-0000-000000000033,1910,1919
1555000317471,Workstation_2,00000000-0000-0000-0000-000000000032,2775,2787
1555000319256,Workstation_2,00000000-0000-0000-0000-000000000030,2901,2911
1555000319321,Workstation_2,00000000-0000-0000-0000-000000000031,3089,3090
1555000322121,Workstation_2,00000000-0000-0000-0000-00000000002f,4628,4644
1555000322901,Workstation_2,00000000-0000-0000-0000-00000000002d,3573,3573
1555000323869,Workstation_2,00000000-0000-0000-0000-00000000002e,4601,4608
1555000323921,Workstation_2,00000000-0000-0000-0000-00000000002c,1777,1791
1555000325470,Workstation_2,00000000-0000-0000-0000-000000000029,1530,1541
1555000327093,Workstation_2,00000000-0000-0000-0000-00000000002b,4184,4185
1555000328702,Workstation_2,00000000-0000-0000-0000-00000000002a,4808,4821
1555000329743,Workstation_2,00000000-0000-0000-0000-000000000028,4256,4268
1555000330167,Workstation_2,00000000-0000-0000-0000-000000000026,1453,1463
1555000331365,Workstation_2,00000000-0000-0000-0000-000000000025,1606,1618
1555000331697,Workstation_2,00000000-0000-0000-0000-000000000027,4590,4592
